,x,y
0,53.081414381606386,72.73711594604852
1,43.393573615958566,9.329125984372016
2,59.14435123763735,52.24894829856175
3,70.82095953897266,71.20692223966104
4,74.33583467609544,91.79181933385952
5,66.76054237003848,92.76484169569461
6,35.746470575465054,9.357993510243706
7,48.95303719743068,72.46496259939804
8,65.38447474034857,91.58507439411554
9,62.57365196973217,51.585535403728834
10,23.910811331523778,9.392213862416552
11,24.449016404400297,8.509292292898765
12,40.300674684461335,51.111836114515704
13,38.92703780064899,10.317103656283473
14,51.95755049235794,49.19063783113157
15,29.536574431063915,27.49559959756168
16,77.24476570296525,91.02706584643953
17,49.46860032820504,28.04409817247873
18,68.70861798787341,51.64562478142259
19,41.143173674914856,29.553833180934106
20,61.510429035958445,52.5754445739141
21,69.06321654285443,71.45640553644738
22,55.039224137329455,27.65632663238883
23,44.73625388974766,47.461918584603225
24,28.96248528640667,7.080844561565944
25,36.09474970572659,31.150315130500097
26,59.090760639048895,91.9811452855205
27,55.315462450078805,30.6339543586709
28,35.19724766394317,8.757477479932328
29,36.607143981081116,30.686063180687793
30,64.4332531509182,50.445402599639
31,45.95106758245501,27.239382818975336
32,55.452718410605605,52.062113988669545
33,51.1821704294679,68.10739566967523
34,37.90088932464302,28.01297987376788
35,79.15774309843967,91.43498224477835
36,24.632680815214933,7.331878767985766
37,78.21294766523508,92.05697854380193
38,58.775362159473076,72.98631961895369
39,51.58245249466101,30.9521034774417
40,29.052032120193264,8.412728997746193
41,43.647074309336325,52.751166592505065
42,49.38427119386912,30.989913529552602
43,55.60373229895845,72.82522692875644
44,60.40133708030212,47.2283623830406
45,46.87538781071697,47.04861346607443
46,66.75756234370844,91.8829234801348
47,45.6968835335879,32.63017407762755
48,44.71191940025809,52.52260163326313
49,21.17151567137808,8.917882953361923
50,40.87373261569078,30.74103327948907
51,55.93995313637449,72.24312989800302
52,66.87014013018174,89.97605018138432
53,55.340935249539335,87.5177453259738
54,68.42693535860515,92.61005087086319
55,50.0843851499456,47.29250783088385
56,42.6125830248094,28.46701178953929
57,43.281849662542456,30.552551830737528
58,47.93240982492066,51.093936978797004
59,60.08734405849376,47.13094523526007
60,47.73453122714184,50.781760573525176
61,55.36994947749173,70.57560989622289
62,51.25163232252766,70.16757404705855
63,47.6711458980363,12.082885496079816
64,30.327705120320147,7.2450839341815945
65,59.84705579431263,91.9088353180552
66,81.33359833440701,70.9695801922638
67,29.25474077886559,8.430883539896415
68,36.162830274082,7.478448110246536
69,72.40361832895114,91.96856867008009
70,38.16142178959186,7.186480760529948
71,71.45559164743501,90.81888026252145
72,29.883839096106026,7.277910474017896
73,48.593655755903335,11.393817264901628
74,34.80315955121299,27.356828170089013
75,60.620373580322806,68.6285746062401
76,58.750211671821134,71.96280761448283
77,59.15633741141191,71.91489181411123
78,41.23607228633869,50.73220426888993
79,69.39239030976117,90.22947517443163
80,50.283469816180684,49.830352832431124
81,69.3158095405744,89.30613579040809
82,31.745060096665867,27.97688691505168
83,51.3767459087444,31.924560959278157
84,40.485178548844694,47.262192734144584
85,60.67415095903858,70.07867246613927
86,66.70562265907706,72.15671536459764
87,40.751379670809015,28.02441853572697
88,30.888588571075267,9.65178590873334
89,45.03650214429799,30.11879930306151
90,56.01344877767324,51.19454741938974
91,43.1575719946874,27.08543576195433
92,34.974220471725374,27.424909724916535
93,57.38848293819586,70.97109596411555
94,72.03883365307007,92.35777851956335
95,64.48258421229464,70.21265586424316
96,30.482255419815843,7.655658061857383
97,56.7917812352668,68.52964408807065
98,32.91114501172517,8.951214047991854
99,39.0199068200633,27.619876795175543
