,x,y
0,72.2605070912579,80.9745473630625
1,73.05012842961536,82.19113955538495
2,73.0607003570096,82.00199697604103
3,29.652165572322872,90.78309322601032
4,72.44005975077374,80.96544983714601
5,52.299975618027894,51.609981546693966
6,29.476973698378597,54.03350890719486
7,52.79921288260644,51.07833342162208
8,51.03718271835579,82.53478968617075
9,50.41433133646567,82.9362071700591
10,27.508646403496357,81.21869266062781
11,50.302548584338396,82.98218660747766
12,32.83396009706141,23.40206332724465
13,49.52091418046962,82.59887442861329
14,52.726198000416645,20.925918932028562
15,52.31316707167503,21.876449293900055
16,52.69261720466195,21.162357714216952
17,73.14384066818602,48.498366621336096
18,72.71128633293013,48.17918404299404
19,72.25875032982894,79.25510641658784
20,72.16287144313996,80.61456464409203
21,52.92790751490379,20.462435015774474
22,27.524491100525132,51.56512470157178
23,72.95411147599816,51.74513383221577
24,34.479321695931944,25.777082239901823
25,27.908981875331857,50.60440597445926
26,72.31766374692988,81.11422108942111
27,52.64253420654131,49.86536715916843
28,72.12689884741394,20.773901864332345
29,72.52228948952033,19.027602974713496
30,52.51398923490243,81.2344379763052
31,50.28958930780392,82.87772602610255
32,27.766453221533663,51.13851487810263
33,74.78680580452162,22.71787942244702
34,52.26202682509412,81.95349220250786
35,53.399678392992826,18.829915333418903
36,28.984625735211957,80.72920002977328
37,28.782819510190038,20.30056598707655
38,51.74200005717652,52.28991736406641
39,50.73847348995414,79.83587490467663
40,27.81805008614838,80.3637114650514
41,52.88504935271053,20.48658723926807
42,28.12738026850829,80.30088800492278
43,48.219400173069005,81.65175819776388
44,51.500354489742925,52.450157668967925
45,50.95448773931397,52.76726674509053
46,52.867042342426295,20.30258522624629
47,52.5519792015209,81.28117115722681
48,52.90916603797812,18.073696947870445
49,73.80363446747607,17.33158602380789
50,52.45313450334622,81.61930627510269
51,73.23921273948982,49.03539110579791
52,27.917388577536187,20.77242529534023
53,74.48032197096782,22.499464284232296
54,52.43747127456488,18.58341994964971
55,29.390277448528845,21.036613484995637
56,51.72004675364198,22.343628959287724
57,73.68994868446384,20.59099470242579
58,52.21614519908046,21.57580255010741
59,32.0102042391996,22.956660569871488
60,71.90903466716836,80.16154525809911
61,49.976510264947116,82.96638629147641
62,30.197671990860798,52.99904807033223
63,32.31346724378863,53.94444223835876
64,72.33463300138492,80.04877527181723
65,73.66823434085913,52.62155172987928
66,52.97267249811332,50.22804000184381
67,72.23032204659133,80.60209472259449
68,72.40857931334604,81.55223482634317
69,27.27969714497544,81.89076446849653
70,27.8249624796164,80.98737060435381
71,72.10854111797664,49.86547813201099
72,72.00837156145418,79.79202278070687
73,52.469146994969,51.19261366209837
74,27.862012528995848,50.90715953800502
75,49.45780523385806,82.6367914578942
76,51.744577359631776,82.41109605670724
77,52.75602967832009,21.17692312467141
78,30.399440604188424,84.06238828661357
79,72.74098846326169,81.74615834899039
80,52.563877708044195,51.36196969777021
81,72.57546404793396,78.56971366384937
82,49.88899936551692,82.60287814038132
83,49.865708499189736,81.111963547227
84,50.5609739150544,82.59203212156508
85,73.04040638665853,82.18534382950793
86,71.11920451490597,83.68202611488033
87,50.159123554232806,52.681629740433905
88,52.549562442331606,21.39786190209448
89,52.77628486257949,20.55789473217942
90,52.41986493099239,21.506009912881254
91,52.011435595834804,82.15719917499409
92,72.85021838399362,18.10754249091863
93,75.75630235449094,18.879241133121305
94,72.81775489841874,19.580251055050912
95,72.71660861375412,51.3999320959091
96,74.29772232070069,51.46708591179493
97,74.81307697489387,52.394463056568405
98,30.552215016315067,22.480955490612057
99,29.714421504082257,21.942729819624972
