,x,y
0,62.73529778048997,81.41945782218858
1,82.63979650707283,46.89494260218754
2,32.62543954875828,51.72808746400519
3,56.533762787799596,29.51323309501875
4,52.56711651411038,57.20519326991407
5,62.71001155389815,90.69303468122956
6,38.720162058016484,11.88136533209639
7,73.3855685723549,27.52356206756671
8,37.22110350039865,10.592154541737614
9,61.21200278308917,29.05997144663143
10,44.42348288341641,27.19160099687115
11,37.05542022981009,60.84346714516508
12,67.3604036855807,73.49260703110441
13,56.583466742945255,71.35236904210669
14,32.355901510956464,58.167790653426394
15,90.46327496016333,59.58190834444282
16,69.76577547718496,90.5385446113132
17,44.00124166407561,11.013773572945466
18,46.175873890937574,61.44500946536628
19,77.43666854395224,49.38153710863317
20,58.41285544600765,90.69136366047617
21,37.81871045360124,12.091050463637327
22,43.476717869928834,58.05611661487958
23,48.00702295654456,57.92468542976853
24,57.61286372703888,83.00821007012593
25,54.71899156282398,60.0723444743743
26,63.29273379821229,77.70432578228593
27,45.84590937211607,37.75585374700117
28,44.792035979966556,43.169515469973305
29,37.222693579628476,10.874708477272266
30,57.56829768875602,23.795617379709338
31,67.63783088044427,86.49539869428128
32,69.83132823599686,18.099740534343464
33,58.45717080768662,84.65012624564497
34,51.687820458009746,67.62813785687925
35,50.57843440584264,88.04986981147411
36,57.16934821542615,86.76129800414772
37,62.60688916052461,90.91805236175212
38,68.91679192286469,67.86263262931081
39,67.499167462932,71.80562292898348
40,57.32423974539476,30.24208535426503
41,40.859099201963126,23.11632927074964
42,58.34579093329769,86.4000130038399
43,40.9934633010463,19.617369316425265
44,39.49182007479162,44.63001694654977
45,53.044761027006786,66.67428697750994
46,70.05782590290555,39.87109038463038
47,44.031523189005405,45.738421065516775
48,84.6990797184845,60.713448824064145
49,50.215657027196315,40.61386993405427
50,57.27857665278172,87.3598561285377
51,43.0982167848523,41.17160663275048
52,43.433852993611005,58.80337478359794
53,60.779027245567164,26.33884232285489
54,37.66424218824477,9.629573736833628
55,52.23712747640904,69.68561052987758
56,55.46045956012312,87.49804604343413
57,66.40468248963309,60.7813158713205
58,71.80589435002184,42.816445878080266
59,77.22515973277018,28.31478577698115
60,43.93166220951558,34.76345712561641
61,65.09071496818402,21.42210816256326
62,75.37119302125906,11.256736347873685
63,70.61803700125196,40.586183814232136
64,53.767435163549465,72.05447474940134
65,37.13142118883667,10.756731142448308
66,26.85458085931794,56.65980486999298
67,23.595136619152907,56.18574467084247
68,29.577486509993037,11.409830022834418
69,49.72959483645601,17.746924414954716
70,64.1158413741449,92.48207166497704
71,73.00956845723911,32.97472862786887
72,74.33970156384831,14.310234098874144
73,84.96607620469767,54.02771195050986
74,46.14740055882237,39.49230444798647
75,47.125531539768254,38.15283115425992
76,40.957995334785046,43.0676505591095
77,46.5278545929207,19.814804207009654
78,80.73194770840391,59.611527375557685
79,75.8198795160872,36.689475228675626
80,36.541860046907935,47.66298736170028
81,39.73847227162573,19.556442173601845
82,74.05325084104244,8.710338589871775
83,56.2554098230201,27.454494380401695
84,50.57207766673922,59.160315759132715
85,67.17116437160277,59.383025780000466
86,51.99386319034953,71.38208659729993
87,40.59001982407099,23.249488161384335
88,76.92387125793131,45.98785668765349
89,38.24690066777558,7.895503141384392
90,46.89834950731322,58.139029956686464
91,72.55667070977113,13.49807412000873
92,37.03563201830345,9.792046140014818
93,55.1538916675352,26.79087433076883
94,60.02846208211483,27.68825673156871
95,72.77332777551429,13.511683614175803
96,37.68758165780802,8.243716447767984
97,57.919397172770815,25.563964737948297
98,34.125289558956666,62.13229581904245
99,38.969139613437136,47.17938274870531
100,39.06896180874803,17.68125343785559
101,40.841593856565105,44.65716016596909
102,62.448075515326714,90.9265413713289
103,37.403464718834606,10.466713408336414
104,69.14665093438833,60.62931933406518
105,63.39243596693686,88.42149642243798
106,41.94698366689094,62.54835146447938
107,51.66097723958767,19.227652541268977
108,67.32716153904107,58.22296665373155
109,51.65538204994652,59.00966291953561
110,48.007649479878154,15.457816134892514
111,66.900342790945,73.2831044787106
112,62.26040456413986,91.54641818188885
113,33.840300965936635,50.201318706823436
114,64.13953242908147,85.58795341732663
115,55.29876636619956,73.2903750545704
116,47.460029786883894,39.20532990988151
117,48.937925094564115,35.56342090280125
118,41.56713559672932,26.478762798706708
119,38.751980539079945,15.004193060179539
120,43.477987144548294,40.73014390365408
