,x,y
0,56.04574065366605,69.90986553698822
1,47.20328405960811,14.569595622308242
2,57.9562302019766,51.15931832476679
3,70.77696568191938,65.64934260675385
4,73.48775522656676,91.98178850649703
5,70.29716036055517,95.27123390059114
6,39.972895454185746,10.28893012173798
7,46.199049313647556,63.24338813563662
8,63.63263181069923,91.42665314627921
9,61.4238888957716,52.17086648484498
10,24.649654313292842,4.025907570783375
11,28.547819671712436,5.158443252497736
12,41.54640705574704,51.95378858424892
13,40.58342631075083,7.355892062402583
14,50.63584723558437,40.55407393632807
15,27.926298149108124,20.555958449945308
16,78.28875959659501,90.9992151333192
17,48.53356924020806,23.34947023125994
18,68.24806978525997,56.938703644089266
19,35.42711353983245,21.191606656337996
20,60.66929803536273,57.872290540952136
21,68.89559216320352,77.50691413284723
22,55.147989455630814,32.716151239125765
23,41.73495404861845,44.72218966079092
24,29.652588973819633,5.592981995505484
25,34.5354455775335,22.21814882684741
26,55.1176561323111,94.92244300450301
27,51.594593901412985,32.211744877593546
28,36.12992369196012,12.718044179931653
29,39.87883186445883,34.90263986020888
30,67.88309759676615,49.37797645280314
31,45.63680143322064,23.452960998839927
32,58.19111887110857,58.790157854213525
33,52.208858564710944,63.931455862357055
34,38.723570299276915,29.84566240036264
35,82.11707301123359,95.30630210203861
36,23.019806673807913,0.0026642509740091302
37,79.04150711048058,99.35372767607403
38,56.0186520216522,78.8246651894357
39,49.40628654320533,31.06211881096608
40,28.832825945093557,19.10261767838955
41,45.406706395344756,56.912649895245664
42,50.64479630249802,39.0046562463372
43,57.571114057888444,67.40398992880938
44,61.78831630834563,46.75395533429095
45,48.01633098211372,45.03786494489023
46,64.80071196446006,93.25552883990699
47,48.387274810602044,38.56064306516571
48,39.02038598569486,56.57859847935159
49,22.2338561394386,2.0180532075983
50,38.93928923899848,33.12267945861976
51,54.88303297520047,67.91964914604658
52,62.614146374450904,84.23741776438614
53,54.82171507523053,82.04174782555634
54,67.11924426534574,93.20631606883731
55,51.746129247579844,44.86182705990977
56,46.14000617772106,35.85677167654708
57,41.08693294597581,33.02055379157706
58,45.23742244342325,48.94266027643754
59,59.38504542943153,43.28670329895242
60,50.9445988070191,48.81872883092589
61,59.745834273979824,67.1605370709088
62,48.23462705264658,66.84744054444367
63,51.44459106128316,18.075208338915306
64,29.483437276661622,6.199273184859373
65,62.40386227258447,93.94739838260377
66,84.67898589417382,79.15172093951288
67,34.112313340082345,6.983879426622477
68,33.750808475056616,11.806710300202244
69,72.3209685929456,94.45009460078646
70,38.77841832734465,9.654748802835766
71,70.90161862365433,81.21389359358797
72,30.807218657471573,0.43790152271773664
73,44.26412131402057,19.065445978609223
74,35.160460729027854,26.408722065669355
75,59.6488687939044,63.875732993423796
76,60.1774363480411,79.8234685895091
77,58.994071072387136,73.95717289918034
78,42.330738835607164,55.848698616282945
79,64.98575461067966,80.86887411063262
80,48.74278817066183,50.95933338553059
81,72.57345550879411,81.29327511633447
82,33.596537057034354,23.200593610011857
83,48.81185787867423,39.047390482443596
84,43.29654837070789,49.834861536694746
85,57.76765308569482,73.28916322416136
86,66.56676445089695,73.58375780080654
87,41.73372683036006,26.07814455708613
88,31.216111307843228,16.40409132302375
89,45.68656512650316,33.698392435772995
90,55.03879733411996,56.079084867078436
91,41.954192068202836,22.539941717115493
92,31.389765104892337,26.687739396415072
93,59.512988721126646,71.22185544780812
94,72.11274045765231,93.02862225340243
95,62.26957260183074,66.27963237500651
96,29.841043798020777,8.146835515540541
97,53.072677271514884,62.72168282430804
98,32.517502083061025,5.422601269352912
99,40.695569855616554,33.55146038480645
